Longitude,Latitude,Station Name,Climate ID,Date/Time,Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h),GeoUID,Region.Name,provincename
-93.97,48.63,BARWICK,6020559,2019-05-01,2019,5,15.129032258064516,2.8870967741935485,9.029032258064515,24.5,-6.0,62.2,2.5999999999999996,64.8,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-06-01,2019,6,23.283333333333335,9.35,16.346666666666668,32.5,-1.0,56.4,0.0,56.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-07-01,2019,7,25.951612903225808,13.596774193548388,19.799999999999997,30.5,6.0,132.4,0.0,132.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-08-01,2019,8,24.032258064516128,11.774193548387096,17.925806451612903,31.5,5.0,122.2,0.0,122.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-09-01,2019,9,18.166666666666668,9.916666666666666,14.06,30.0,0.5,154.4,0.0,154.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-10-01,2019,10,8.64516129032258,2.2903225806451615,5.47741935483871,21.5,-7.0,114.8,3.4,118.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-11-01,2019,11,-2.0,-7.483333333333333,-4.763333333333334,6.0,-23.5,3.4,27.4,30.8,7.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2019-12-01,2019,12,-5.596774193548387,-14.209677419354838,-9.929032258064517,8.5,-33.0,0.0,30.2,30.2,31.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-01-01,2020,1,-6.935483870967742,-15.596774193548388,-11.287096774193548,0.5,-36.5,0.0,34.4,34.4,42.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-02-01,2020,2,-5.137931034482759,-20.75862068965517,-12.972413793103447,9.0,-35.5,0.0,11.399999999999999,11.399999999999999,40.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-03-01,2020,3,3.4516129032258065,-8.225806451612904,-2.393548387096774,13.0,-21.5,0.0,23.6,23.6,9.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-04-01,2020,4,8.266666666666667,-3.25,2.51,21.0,-13.0,18.8,0.0,18.8,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-05-01,2020,5,17.580645161290324,3.8548387096774195,10.735483870967743,27.0,-7.0,33.2,0.0,33.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-06-01,2020,6,24.116666666666667,11.8,17.983333333333334,33.0,3.5,80.2,0.0,80.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-07-01,2020,7,27.43548387096774,14.016129032258064,20.75483870967742,34.5,8.0,77.6,0.0,77.6,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-08-01,2020,8,25.56451612903226,12.661290322580646,19.135483870967743,29.5,5.5,114.8,0.0,114.8,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-09-01,2020,9,18.4,6.616666666666666,12.536666666666667,27.0,-3.5,44.0,0.0,44.0,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-10-01,2020,10,6.419354838709677,-1.6612903225806452,2.3774193548387097,21.0,-13.0,49.8,20.2,70.0,2.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-11-01,2020,11,3.933333333333333,-5.833333333333333,-0.9633333333333333,21.5,-18.0,4.2,7.6,11.8,3.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2020-12-01,2020,12,-4.064516129032258,-12.129032258064516,-8.119354838709677,6.0,-28.5,0.0,29.6,29.6,15.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-01-01,2021,1,-4.951612903225806,-13.774193548387096,-9.393548387096773,4.5,-36.0,0.2,20.599999999999998,20.8,25.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-02-01,2021,2,-10.321428571428571,-23.0,-16.682142857142857,6.5,-40.5,0.0,7.2,7.2,14.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-03-01,2021,3,7.080645161290323,-5.338709677419355,0.8709677419354839,17.5,-24.5,1.6,4.0,5.6000000000000005,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-04-01,2021,4,10.566666666666666,-1.0333333333333334,4.786666666666666,23.0,-13.0,77.60000000000001,1.2,78.8,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-05-01,2021,5,18.967741935483872,4.516129032258065,11.770967741935484,28.5,-5.5,24.2,0.0,24.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-06-01,2021,6,27.116666666666667,11.833333333333334,19.5,37.0,2.5,43.2,0.0,43.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-07-01,2021,7,28.266666666666666,13.066666666666666,20.686666666666667,34.0,7.0,38.2,0.0,38.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-08-01,2021,8,26.322580645161292,13.85483870967742,20.116129032258065,34.5,4.0,85.2,0.0,85.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-09-01,2021,9,21.55,9.983333333333333,15.79,29.5,3.5,118.2,0.0,118.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-10-01,2021,10,14.387096774193548,5.112903225806452,9.770967741935484,25.0,-5.5,107.8,0.4,108.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-11-01,2021,11,2.3,-5.683333333333334,-1.7033333333333334,15.5,-19.0,23.6,27.0,50.6,5.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2021-12-01,2021,12,-6.064516129032258,-15.483870967741936,-10.796774193548387,7.5,-30.0,0.8,42.199999999999996,43.0,22.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-01-01,2022,1,-12.435483870967742,-25.193548387096776,-18.838709677419356,-3.5,-39.0,0.0,18.2,18.2,26.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-02-01,2022,2,-11.107142857142858,-25.464285714285715,-18.307142857142857,3.5,-41.0,0.0,36.2,36.2,50.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-03-01,2022,3,0.016129032258064516,-11.016129032258064,-5.506451612903225,12.5,-33.5,0.0,9.4,9.4,8.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-04-01,2022,4,4.983333333333333,-2.6166666666666667,1.1966666666666665,11.0,-12.0,115.6,24.6,140.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-05-01,2022,5,17.161290322580644,6.0,11.60967741935484,25.5,-1.0,132.4,0.0,132.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-06-01,2022,6,23.016666666666666,10.133333333333333,16.61,34.0,2.0,97.8,0.0,97.8,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-07-01,2022,7,24.983870967741936,13.661290322580646,19.348387096774193,30.5,6.0,137.4,0.0,137.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-08-01,2022,8,25.032258064516128,13.258064516129032,19.161290322580644,29.0,7.5,74.2,0.0,74.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-09-01,2022,9,19.983333333333334,8.25,14.143333333333334,31.0,-2.0,46.199999999999996,0.0,46.199999999999996,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-10-01,2022,10,12.580645161290322,2.306451612903226,7.461290322580646,23.5,-7.5,17.8,4.6,22.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-11-01,2022,11,0.875,-6.267857142857143,-2.710714285714286,21.5,-17.5,5.8,30.4,36.2,13.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2022-12-01,2022,12,-8.451612903225806,-16.56451612903226,-12.53225806451613,1.0,-34.0,0.2,42.199999999999996,42.4,31.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-01-01,2023,1,-6.516129032258065,-14.82258064516129,-10.693548387096774,1.5,-38.0,0.0,16.8,16.8,42.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-02-01,2023,2,-4.964285714285714,-18.660714285714285,-11.839285714285714,7.5,-38.5,0.0,9.799999999999999,9.799999999999999,37.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-03-01,2023,3,-0.3709677419354839,-12.951612903225806,-6.690322580645161,6.5,-26.0,0.0,33.8,33.8,48.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-04-01,2023,4,7.566666666666666,-3.5,2.04,23.0,-19.5,12.2,27.0,39.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-05-01,2023,5,21.629032258064516,7.274193548387097,14.470967741935485,29.5,-1.0,45.2,0.0,45.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-06-01,2023,6,25.6,13.166666666666666,19.403333333333332,33.0,4.5,113.8,0.0,113.8,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-07-01,2023,7,24.017241379310345,11.327586206896552,17.70689655172414,32.5,4.5,35.6,0.0,35.6,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-08-01,2023,8,23.661290322580644,12.370967741935484,18.03548387096774,30.5,6.5,79.4,0.0,79.4,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-09-01,2023,9,21.466666666666665,10.983333333333333,16.246666666666666,33.5,0.5,72.2,0.0,72.2,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-10-01,2023,10,11.564516129032258,3.967741935483871,7.783870967741936,30.0,-10.0,56.0,11.2,67.2,3.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-11-01,2023,11,2.3333333333333335,-5.05,-1.3599999999999999,13.0,-21.0,24.799999999999997,9.8,34.6,0.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2023-12-01,2023,12,0.6333333333333333,-5.216666666666667,-2.3,9.0,-16.5,25.6,7.0,32.6,1.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.97,48.63,BARWICK,6020559,2024-01-01,2024,1,-6.790322580645161,-13.451612903225806,-10.138709677419355,11.0,-31.5,0.0,27.599999999999998,27.599999999999998,12.0,0.0,0.0,3559090,"Rainy River, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-01-01,2018,1,-13.419354838709678,-19.048387096774192,-16.258064516129032,-1.5,-34.0,0.0,12.000000000000002,35.6,46.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-02-01,2018,2,-14.696428571428571,-21.392857142857142,-18.064285714285713,-2.0,-34.5,0.0,16.2,15.4,51.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-03-01,2018,3,-3.435483870967742,-9.161290322580646,-6.316129032258065,3.0,-21.0,0.4,1.8,3.6,32.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-04-01,2018,4,0.8833333333333333,-6.866666666666666,-3.006666666666667,15.5,-20.5,0.0,2.0,2.0,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-05-01,2018,5,15.14516129032258,7.354838709677419,11.274193548387096,24.0,-2.5,49.300000000000004,0.0,49.300000000000004,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-06-01,2018,6,19.862068965517242,13.431034482758621,16.710714285714285,24.0,6.0,47.900000000000006,0.0,47.900000000000006,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-07-01,2018,7,21.20967741935484,15.17741935483871,18.206451612903226,28.0,10.0,31.099999999999998,0.0,31.099999999999998,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-08-01,2018,8,19.419354838709676,13.548387096774194,16.512903225806454,28.0,7.0,16.5,0.0,16.5,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-09-01,2018,9,11.833333333333334,7.5,9.686666666666667,23.5,-3.0,149.8,0.6,150.4,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-10-01,2018,10,2.435483870967742,-0.16129032258064516,1.1387096774193548,12.0,-6.0,21.3,24.8,82.5,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-11-01,2018,11,-6.75,-10.1,-8.456666666666667,1.5,-21.0,0.0,21.0,15.4,9.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2018-12-01,2018,12,-9.209677419354838,-12.46774193548387,-10.858064516129033,5.0,-25.5,0.8,26.8,26.200000000000003,22.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-01-01,2019,1,-16.661290322580644,-21.774193548387096,-19.238709677419354,-1.0,-39.5,0.0,24.2,29.4,35.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-02-01,2019,2,-15.160714285714286,-20.928571428571427,-18.064285714285713,-4.0,-31.5,0.0,43.2,53.0,55.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-03-01,2019,3,-5.306451612903226,-11.82258064516129,-8.59032258064516,5.0,-30.0,2.2,22.2,35.6,33.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-04-01,2019,4,3.466666666666667,-1.7833333333333334,0.8366666666666666,13.5,-12.0,13.3,7.2,37.3,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-05-01,2019,5,10.209677419354838,3.2903225806451615,6.774193548387097,18.5,-4.0,21.6,5.6,32.8,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-06-01,2019,6,18.133333333333333,10.916666666666666,14.55,27.5,2.5,50.4,0.0,50.4,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-07-01,2019,7,20.258064516129032,14.85483870967742,17.583870967741937,24.0,10.0,281.4,0.0,281.4,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-08-01,2019,8,17.758064516129032,12.85483870967742,15.329032258064515,23.5,8.0,52.6,0.0,52.6,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-09-01,2019,9,12.283333333333333,9.1,10.71,22.0,0.5,143.3,0.0,143.3,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-10-01,2019,10,4.193548387096774,1.3064516129032258,2.764516129032258,15.0,-7.5,76.60000000000001,4.4,89.0,2.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-11-01,2019,11,-5.4,-8.216666666666667,-6.84,3.5,-20.0,0.8,18.8,18.0,5.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2019-12-01,2019,12,-10.53225806451613,-15.161290322580646,-12.874193548387098,-0.5,-31.5,0.6000000000000001,20.6,31.999999999999996,22.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-01-01,2020,1,-10.387096774193548,-14.774193548387096,-12.612903225806452,-3.5,-30.0,0.0,30.8,28.2,34.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-02-01,2020,2,-11.344827586206897,-17.586206896551722,-14.486206896551725,0.0,-33.0,0.0,18.6,16.2,36.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-03-01,2020,3,-3.096774193548387,-8.85483870967742,-5.990322580645161,5.5,-18.5,2.4,11.2,25.8,9.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-04-01,2020,4,2.4,-4.1,-0.85,15.0,-16.5,17.4,15.2,28.8,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-05-01,2020,5,11.612903225806452,5.096774193548387,8.364516129032259,22.5,-5.0,21.2,2.0,22.2,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-06-01,2020,6,18.783333333333335,12.3,15.57,28.0,2.5,79.0,0.0,79.0,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-07-01,2020,7,22.016129032258064,15.709677419354838,18.88064516129032,28.5,10.5,30.0,0.0,30.0,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-08-01,2020,8,19.29032258064516,13.96774193548387,16.648387096774194,23.0,9.5,55.599999999999994,0.0,55.599999999999994,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-09-01,2020,9,11.433333333333334,7.65,9.57,17.5,-0.5,43.6,0.0,43.6,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-10-01,2020,10,1.435483870967742,-1.3709677419354838,0.02903225806451614,13.5,-10.5,27.2,11.2,43.4,1.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-11-01,2020,11,-1.2833333333333334,-5.516666666666667,-3.4099999999999997,16.0,-15.5,0.0,21.2,19.8,12.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2020-12-01,2020,12,-8.112903225806452,-12.209677419354838,-10.193548387096774,0.0,-26.5,0.0,19.4,27.0,25.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-01-01,2021,1,-9.096774193548388,-13.0,-11.070967741935483,-0.5,-31.0,0.0,32.2,33.4,43.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-02-01,2021,2,-16.142857142857142,-21.803571428571427,-18.99642857142857,2.5,-38.0,0.0,6.8,6.2,37.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-03-01,2021,3,0.5645161290322581,-6.193548387096774,-2.825806451612903,11.0,-28.0,5.2,0.8,7.4,1.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-04-01,2021,4,4.75,-1.3333333333333333,1.7233333333333334,13.0,-13.0,60.5,7.8,71.5,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-05-01,2021,5,11.919354838709678,5.419354838709677,8.693548387096774,22.5,-2.0,36.4,0.0,36.4,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-06-01,2021,6,20.283333333333335,13.483333333333333,16.913333333333334,27.5,4.5,26.8,0.0,26.8,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-07-01,2021,7,21.738709677419354,15.345161290322581,18.567741935483873,27.0,10.5,62.8,0.0,62.8,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
-93.72,49.65,RAWSON LAKE,6036904,2021-08-01,2021,8,19.43548387096774,14.790322580645162,17.13225806451613,27.5,8.5,47.4,0.0,47.4,0.0,0.0,0.0,3560090,"Kenora, Unorganized (NO)",Ontario
